timestamp,junction_id,queue_length,waiting_time,current_phase,phase_duration,vehicle_count
1676.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,16,286.0,2,35.0,18
1677.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,16,302.0,2,36.0,18
1678.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,16,318.0,2,37.0,19
1679.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,16,334.0,2,38.0,19
1680.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,17,351.0,2,39.0,19
1681.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,17,368.0,2,40.0,19
1682.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,18,386.0,2,41.0,19
1683.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,19,405.0,2,42.0,19
1684.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,19,424.0,2,43.0,19
1685.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,19,443.0,3,1.0,19
1686.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,19,462.0,3,2.0,19
1687.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,19,481.0,3,3.0,19
1688.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,19,500.0,3,4.0,19
1689.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,19,519.0,3,5.0,20
1690.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,19,538.0,3,6.0,20
1691.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,18,537.0,4,1.0,19
1692.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,17,537.0,4,2.0,19
1693.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,16,536.0,4,3.0,19
1694.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,17,553.0,4,4.0,20
1695.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,17,570.0,4,5.0,20
1696.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,17,587.0,4,6.0,20
1697.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,18,605.0,4,7.0,20
1698.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,18,623.0,4,8.0,20
1699.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,18,641.0,4,9.0,20
1700.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,18,659.0,4,10.0,21
1701.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,18,677.0,4,11.0,22
1702.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,18,695.0,4,12.0,22
1703.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,18,713.0,4,13.0,22
1704.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,18,731.0,5,1.0,22
1705.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,19,750.0,5,2.0,22
1706.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,19,769.0,5,3.0,22
1707.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,19,788.0,5,4.0,22
1708.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,19,807.0,5,5.0,22
1709.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,19,826.0,5,6.0,22
1710.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,15,613.0,0,1.0,18
1711.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,404.0,0,2.0,18
1712.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,7,193.0,0,3.0,18
1713.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,77.0,0,4.0,15
1714.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,28.0,0,5.0,15
1715.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,2.0,0,6.0,15
1716.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,5.0,0,7.0,12
1717.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,9.0,0,8.0,13
1718.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,5,14.0,0,9.0,13
1719.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,6,20.0,0,10.0,12
1720.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,7,27.0,0,11.0,12
1721.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,7,34.0,0,12.0,12
1722.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,7,41.0,0,13.0,11
1723.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,7,48.0,0,14.0,12
1724.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,8,56.0,0,15.0,12
1725.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,8,64.0,0,16.0,12
1726.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,9,73.0,0,17.0,12
1727.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,9,82.0,0,18.0,12
1728.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,10,92.0,0,19.0,11
1729.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,10,102.0,0,20.0,10
1730.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,10,112.0,0,21.0,11
1731.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,10,122.0,0,22.0,11
1732.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,10,132.0,0,23.0,11
1733.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,10,142.0,0,24.0,12
1734.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,10,152.0,0,25.0,12
1735.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,163.0,0,26.0,12
1736.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,174.0,0,27.0,12
1737.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,12,186.0,0,28.0,13
1738.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,12,198.0,0,29.0,13
1739.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,12,210.0,0,30.0,13
1740.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,12,222.0,0,31.0,13
1741.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,12,234.0,0,32.0,13
1742.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,13,247.0,0,33.0,13
1743.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,13,260.0,0,34.0,13
1744.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,13,273.0,0,35.0,13
1745.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,13,286.0,0,36.0,13
1746.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,13,299.0,0,37.0,13
1747.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,13,312.0,0,38.0,13
1748.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,13,325.0,0,39.0,13
1749.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,13,338.0,1,1.0,13
1750.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,285.0,1,2.0,13
1751.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,10,264.0,1,3.0,13
1752.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,10,274.0,1,4.0,13
1753.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,285.0,1,5.0,13
1754.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,296.0,1,6.0,13
1755.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,10,235.0,2,1.0,11
1756.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,9,211.0,2,2.0,11
1757.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,7,188.0,2,3.0,11
1758.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,6,171.0,2,4.0,10
1759.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,5,154.0,2,5.0,10
1760.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,140.0,2,6.0,11
1761.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,144.0,2,7.0,10
1762.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,148.0,2,8.0,11
1763.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,152.0,2,9.0,10
1764.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,156.0,2,10.0,11
1765.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,160.0,2,11.0,10
1766.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,164.0,2,12.0,9
1767.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,168.0,2,13.0,9
1768.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,172.0,2,14.0,9
1769.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,176.0,2,15.0,8
1770.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,180.0,2,16.0,9
1771.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,184.0,2,17.0,9
1772.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,188.0,2,18.0,10
1773.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,192.0,2,19.0,10
1774.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,196.0,2,20.0,10
1775.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,200.0,2,21.0,11
1776.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,5,205.0,2,22.0,12
1777.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,6,211.0,2,23.0,12
1778.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,6,217.0,2,24.0,13
1779.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,9,226.0,2,25.0,13
1780.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,9,235.0,3,1.0,13
1781.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,10,245.0,3,2.0,13
1782.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,256.0,3,3.0,14
1783.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,12,268.0,3,4.0,14
1784.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,13,281.0,3,5.0,15
1785.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,13,294.0,3,6.0,15
1786.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,12,226.0,4,1.0,13
1787.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,10,157.0,4,2.0,14
1788.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,8,90.0,4,3.0,15
1789.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,9,99.0,4,4.0,13
1790.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,9,108.0,4,5.0,13
1791.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,9,117.0,4,6.0,13
1792.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,128.0,4,7.0,11
1793.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,139.0,4,8.0,11
1794.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,150.0,4,9.0,11
1795.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,161.0,4,10.0,11
1796.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,172.0,4,11.0,11
1797.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,183.0,4,12.0,11
1798.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,194.0,4,13.0,11
1799.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,205.0,5,1.0,11
1800.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,216.0,5,2.0,11
1801.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,227.0,5,3.0,11
1802.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,238.0,5,4.0,11
1803.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,249.0,5,5.0,11
1804.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,260.0,5,6.0,11
1805.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,8,163.0,0,1.0,8
1806.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,5,103.0,0,2.0,8
1807.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,57.0,0,3.0,8
1808.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,37.0,0,4.0,6
1809.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,18.0,0,5.0,5
1810.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,6.0,6
1811.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,7.0,4
1812.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,8.0,4
1813.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,9.0,3
1814.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,10.0,3
1815.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,11.0,2
1816.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,12.0,2
1817.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,13.0,2
1818.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,14.0,3
1819.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,15.0,2
1820.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,16.0,2
1821.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,17.0,2
1822.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,18.0,2
1823.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,19.0,3
1824.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,1.0,0,20.0,5
1825.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,2.0,0,21.0,4
1826.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,3.0,0,22.0,3
1827.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,4.0,0,23.0,3
1828.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,5.0,0,24.0,3
1829.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,7.0,0,25.0,3
1830.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,9.0,0,26.0,3
1831.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,11.0,0,27.0,3
1832.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,9.0,0,28.0,3
1833.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,10.0,0,29.0,3
1834.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,11.0,1,1.0,3
1835.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,13.0,1,2.0,3
1836.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,16.0,1,3.0,4
1837.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,19.0,1,4.0,4
1838.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,22.0,1,5.0,6
1839.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,25.0,1,6.0,6
1840.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,11.0,2,1.0,4
1841.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,13.0,2,2.0,5
1842.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,15.0,2,3.0,5
1843.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,17.0,2,4.0,6
1844.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,19.0,2,5.0,6
1845.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,22.0,2,6.0,6
1846.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,5,27.0,2,7.0,6
1847.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,6,33.0,2,8.0,8
1848.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,6,39.0,2,9.0,8
1849.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,6,45.0,2,10.0,8
1850.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,6,51.0,2,11.0,9
1851.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,6,57.0,2,12.0,10
1852.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,8,65.0,2,13.0,10
1853.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,8,73.0,2,14.0,10
1854.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,8,81.0,2,15.0,10
1855.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,8,89.0,3,1.0,11
1856.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,8,97.0,3,2.0,13
1857.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,9,106.0,3,3.0,13
1858.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,117.0,3,4.0,13
1859.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,11,128.0,3,5.0,13
1860.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,13,141.0,3,6.0,13
1861.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,12,127.0,4,1.0,13
1862.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,12,139.0,4,2.0,13
1863.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,12,151.0,4,3.0,14
1864.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,12,163.0,4,4.0,14
1865.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,12,175.0,4,5.0,14
1866.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,12,187.0,4,6.0,14
1867.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,13,200.0,4,7.0,14
1868.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,14,214.0,4,8.0,14
1869.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,14,228.0,4,9.0,14
1870.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,14,242.0,4,10.0,14
1871.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,14,256.0,4,11.0,14
1872.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,14,270.0,4,12.0,14
1873.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,14,284.0,4,13.0,14
1874.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,14,298.0,5,1.0,14
1875.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,14,312.0,5,2.0,14
1876.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,14,326.0,5,3.0,14
1877.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,14,340.0,5,4.0,14
1878.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,14,354.0,5,5.0,14
1879.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,14,368.0,5,6.0,14
1880.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,10,231.0,0,1.0,10
1881.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,6,122.0,0,2.0,10
1882.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,54.0,0,3.0,10
1883.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,33.0,0,4.0,6
1884.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,17.0,0,5.0,6
1885.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,6.0,5
1886.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,7.0,5
1887.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,8.0,5
1888.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,9.0,6
1889.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,10.0,7
1890.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,11.0,6
1891.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,1.0,0,12.0,7
1892.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,1,2.0,0,13.0,6
1893.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,4.0,0,14.0,5
1894.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,6.0,0,15.0,6
1895.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,8.0,0,16.0,6
1896.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,10.0,0,17.0,5
1897.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,12.0,0,18.0,5
1898.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,14.0,0,19.0,4
1899.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,16.0,1,1.0,4
1900.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,18.0,1,2.0,4
1901.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,20.0,1,3.0,4
1902.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,22.0,1,4.0,4
1903.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,25.0,1,5.0,4
1904.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,29.0,1,6.0,4
1905.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,18.0,2,1.0,3
1906.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,7.0,2,2.0,3
1907.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,9.0,2,3.0,3
1908.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,11.0,2,4.0,2
1909.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,13.0,2,5.0,2
1910.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,15.0,2,6.0,2
1911.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,17.0,2,7.0,2
1912.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,19.0,2,8.0,2
1913.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,21.0,2,9.0,2
1914.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,23.0,2,10.0,2
1915.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,25.0,2,11.0,2
1916.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,27.0,2,12.0,2
1917.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,29.0,2,13.0,2
1918.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,31.0,3,1.0,2
1919.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,33.0,3,2.0,2
1920.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,35.0,3,3.0,2
1921.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,37.0,3,4.0,2
1922.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,39.0,3,5.0,2
1923.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,41.0,3,6.0,2
1924.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,43.0,4,1.0,2
1925.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,45.0,4,2.0,2
1926.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,47.0,4,3.0,3
1927.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,49.0,4,4.0,3
1928.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,51.0,4,5.0,3
1929.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,53.0,4,6.0,4
1930.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,55.0,4,7.0,4
1931.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,58.0,4,8.0,4
1932.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,61.0,4,9.0,4
1933.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,3,64.0,4,10.0,5
1934.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,68.0,4,11.0,5
1935.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,72.0,4,12.0,5
1936.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,76.0,4,13.0,5
1937.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,80.0,5,1.0,5
1938.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,4,84.0,5,2.0,5
1939.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,5,89.0,5,3.0,5
1940.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,5,94.0,5,4.0,5
1941.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,5,99.0,5,5.0,5
1942.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,5,104.0,5,6.0,5
1943.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,2,15.0,0,1.0,2
1944.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,2.0,2
1945.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,3.0,2
1946.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,4.0,2
1947.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,5.0,1
1948.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,6.0,1
1949.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,7.0,1
1950.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,8.0,1
1951.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,9.0,1
1952.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,10.0,1
1953.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,11.0,1
1954.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,12.0,1
1955.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,0,13.0,1
1956.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,1,1.0,1
1957.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,1,2.0,1
1958.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,1,3.0,1
1959.0,GS_cluster_10123822790_11303526453_11303526454_248766831_#2more,0,0.0,1,4.0,1
