step,condition,waiting_time,queue_length,vehicle_count,phase,throughput
2907,fixed_timer,43.0,2,2,0,0
2908,fixed_timer,45.0,2,2,0,0
2909,fixed_timer,47.0,2,2,0,0
2910,fixed_timer,49.0,2,2,1,0
2911,fixed_timer,23.0,1,1,1,0
2912,fixed_timer,24.0,1,1,1,0
2913,fixed_timer,25.0,1,1,1,0
2914,fixed_timer,26.0,1,1,1,0
2915,fixed_timer,27.0,1,1,1,0
2916,fixed_timer,28.0,1,1,1,0
2917,fixed_timer,29.0,1,1,1,0
2918,fixed_timer,30.0,1,1,1,0
2919,fixed_timer,31.0,1,1,1,0
2920,fixed_timer,32.0,1,1,1,0
2921,fixed_timer,33.0,1,1,1,0
2922,fixed_timer,34.0,1,1,1,0
2923,fixed_timer,35.0,1,1,1,0
2924,fixed_timer,36.0,1,1,1,1
2925,fixed_timer,37.0,1,1,1,0
2926,fixed_timer,38.0,1,1,1,1
2927,fixed_timer,39.0,1,1,1,1
2928,fixed_timer,40.0,1,1,1,0
2929,fixed_timer,41.0,1,1,1,0
2930,fixed_timer,42.0,1,1,1,0
2931,fixed_timer,43.0,1,1,1,1
2932,fixed_timer,44.0,1,1,1,0
2933,fixed_timer,45.0,1,1,1,0
2934,fixed_timer,46.0,1,1,1,0
2935,fixed_timer,47.0,1,1,1,0
2936,fixed_timer,48.0,1,1,1,0
2937,fixed_timer,49.0,1,1,1,0
2938,fixed_timer,50.0,1,1,1,0
2939,fixed_timer,51.0,1,1,1,1
2940,fixed_timer,52.0,1,1,2,0
2941,fixed_timer,53.0,1,1,2,0
2942,fixed_timer,54.0,1,1,2,0
2943,fixed_timer,55.0,1,1,2,0
2944,fixed_timer,56.0,1,1,2,1
2945,fixed_timer,57.0,1,1,2,0
2946,fixed_timer,58.0,1,1,2,1
2947,fixed_timer,59.0,1,1,2,0
2948,fixed_timer,60.0,1,1,2,0
2949,fixed_timer,61.0,1,1,2,1
2950,fixed_timer,62.0,1,1,2,0
2951,fixed_timer,63.0,1,1,2,0
2952,fixed_timer,64.0,1,1,2,0
2953,fixed_timer,65.0,1,1,2,0
2954,fixed_timer,66.0,1,1,2,0
2955,fixed_timer,67.0,1,1,2,0
2956,fixed_timer,68.0,1,1,2,0
2957,fixed_timer,69.0,1,1,2,0
2958,fixed_timer,70.0,1,2,2,0
2959,fixed_timer,71.0,1,2,2,1
2960,fixed_timer,72.0,1,2,2,0
2961,fixed_timer,73.0,1,2,2,1
2962,fixed_timer,75.0,2,2,2,0
2963,fixed_timer,77.0,2,2,2,1
2964,fixed_timer,79.0,2,2,2,0
2965,fixed_timer,81.0,2,3,2,0
2966,fixed_timer,83.0,2,3,2,0
2967,fixed_timer,85.0,2,3,2,0
2968,fixed_timer,87.0,2,3,2,0
2969,fixed_timer,90.0,3,3,2,0
2970,fixed_timer,93.0,3,3,3,0
2971,fixed_timer,96.0,3,3,3,0
2972,fixed_timer,99.0,3,3,3,0
2973,fixed_timer,102.0,3,3,3,0
2974,fixed_timer,6.0,1,1,3,0
2975,fixed_timer,0.0,0,1,3,0
2976,fixed_timer,0.0,0,1,3,0
2977,fixed_timer,1.0,1,1,3,0
2978,fixed_timer,2.0,1,1,3,0
2979,fixed_timer,3.0,1,2,3,1
2980,fixed_timer,4.0,1,2,3,0
2981,fixed_timer,5.0,1,2,3,0
2982,fixed_timer,0.0,0,2,3,0
2983,fixed_timer,0.0,0,2,3,0
2984,fixed_timer,0.0,0,1,3,1
2985,fixed_timer,0.0,0,1,3,0
2986,fixed_timer,0.0,0,1,3,2
2987,fixed_timer,0.0,0,1,3,0
2988,fixed_timer,1.0,1,1,3,0
2989,fixed_timer,2.0,1,1,3,0
2990,fixed_timer,3.0,1,1,3,1
2991,fixed_timer,4.0,1,1,3,0
2992,fixed_timer,5.0,1,1,3,0
2993,fixed_timer,6.0,1,1,3,0
2994,fixed_timer,0.0,0,0,3,0
2995,fixed_timer,0.0,0,0,3,0
2996,fixed_timer,0.0,0,0,3,0
2997,fixed_timer,0.0,0,0,3,0
2998,fixed_timer,0.0,0,0,3,0
2999,fixed_timer,0.0,0,0,3,1
3000,fixed_timer,0.0,0,0,0,0
3001,fixed_timer,0.0,0,0,0,0
3002,fixed_timer,0.0,0,0,0,0
3003,fixed_timer,0.0,0,0,0,0
3004,fixed_timer,0.0,0,0,0,0
3005,fixed_timer,0.0,0,0,0,0
3006,fixed_timer,0.0,0,0,0,0
3007,fixed_timer,0.0,0,0,0,1
3008,fixed_timer,0.0,0,0,0,0
3009,fixed_timer,0.0,0,0,0,0
3010,fixed_timer,0.0,0,0,0,1
3011,fixed_timer,0.0,0,0,0,0
3012,fixed_timer,0.0,0,0,0,1
3013,fixed_timer,0.0,0,0,0,0
3014,fixed_timer,0.0,0,0,0,1
3015,fixed_timer,0.0,0,1,0,0
3016,fixed_timer,0.0,0,1,0,0
3017,fixed_timer,0.0,0,1,0,0
3018,fixed_timer,0.0,0,1,0,0
3019,fixed_timer,0.0,0,1,0,1
3020,fixed_timer,1.0,1,2,0,0
3021,fixed_timer,2.0,1,2,0,2
3022,fixed_timer,3.0,1,2,0,0
3023,fixed_timer,4.0,1,2,0,0
3024,fixed_timer,5.0,1,2,0,0
3025,fixed_timer,7.0,2,2,0,0
3026,fixed_timer,9.0,2,2,0,0
3027,fixed_timer,11.0,2,2,0,0
3028,fixed_timer,13.0,2,2,0,0
3029,fixed_timer,15.0,2,2,0,0
3030,fixed_timer,17.0,2,2,1,0
3031,fixed_timer,19.0,2,2,1,1
3032,fixed_timer,21.0,2,2,1,0
3033,fixed_timer,23.0,2,2,1,0
3034,fixed_timer,25.0,2,2,1,1
3035,fixed_timer,27.0,2,2,1,0
3036,fixed_timer,29.0,2,2,1,0
3037,fixed_timer,31.0,2,2,1,1
3038,fixed_timer,33.0,2,2,1,0
3039,fixed_timer,35.0,2,2,1,0
3040,fixed_timer,37.0,2,2,1,0
3041,fixed_timer,39.0,2,2,1,0
3042,fixed_timer,41.0,2,2,1,0
3043,fixed_timer,43.0,2,2,1,0
3044,fixed_timer,45.0,2,2,1,0
3045,fixed_timer,47.0,2,2,1,0
3046,fixed_timer,49.0,2,2,1,0
3047,fixed_timer,51.0,2,2,1,0
3048,fixed_timer,53.0,2,2,1,0
3049,fixed_timer,55.0,2,2,1,0
3050,fixed_timer,57.0,2,2,1,0
3051,fixed_timer,59.0,2,2,1,0
3052,fixed_timer,61.0,2,2,1,0
3053,fixed_timer,63.0,2,2,1,0
3054,fixed_timer,65.0,2,2,1,0
3055,fixed_timer,67.0,2,2,1,0
3056,fixed_timer,69.0,2,2,1,0
3057,fixed_timer,71.0,2,2,1,1
3058,fixed_timer,73.0,2,2,1,1
3059,fixed_timer,75.0,2,2,1,1
3060,fixed_timer,77.0,2,2,2,0
3061,fixed_timer,79.0,2,2,2,0
3062,fixed_timer,81.0,2,2,2,0
3063,fixed_timer,83.0,2,2,2,0
3064,fixed_timer,85.0,2,2,2,0
3065,fixed_timer,87.0,2,2,2,1
3066,fixed_timer,89.0,2,2,2,0
3067,fixed_timer,91.0,2,2,2,1
3068,fixed_timer,93.0,2,2,2,0
3069,fixed_timer,95.0,2,2,2,0
3070,fixed_timer,97.0,2,2,2,0
3071,fixed_timer,99.0,2,2,2,0
3072,fixed_timer,101.0,2,2,2,0
3073,fixed_timer,103.0,2,2,2,0
3074,fixed_timer,105.0,2,2,2,0
3075,fixed_timer,107.0,2,2,2,0
3076,fixed_timer,109.0,2,2,2,0
3077,fixed_timer,111.0,2,3,2,0
3078,fixed_timer,113.0,2,3,2,0
3079,fixed_timer,115.0,2,3,2,0
3080,fixed_timer,117.0,2,3,2,0
3081,fixed_timer,119.0,2,3,2,0
3082,fixed_timer,122.0,3,3,2,0
3083,fixed_timer,125.0,3,3,2,0
3084,fixed_timer,128.0,3,3,2,0
3085,fixed_timer,131.0,3,3,2,0
3086,fixed_timer,134.0,3,3,2,0
3087,fixed_timer,137.0,3,3,2,0
3088,fixed_timer,140.0,3,3,2,0
3089,fixed_timer,143.0,3,3,2,0
3090,fixed_timer,75.0,2,3,3,0
3091,fixed_timer,10.0,1,3,3,0
3092,fixed_timer,0.0,0,3,3,0
3093,fixed_timer,0.0,0,3,3,1
3094,fixed_timer,1.0,1,3,3,0
3095,fixed_timer,2.0,1,3,3,0
3096,fixed_timer,3.0,1,3,3,0
3097,fixed_timer,4.0,1,4,3,0
3098,fixed_timer,6.0,2,4,3,0
3099,fixed_timer,8.0,2,4,3,0
3100,fixed_timer,3.0,1,3,3,1
3101,fixed_timer,0.0,0,3,3,0
3102,fixed_timer,0.0,0,3,3,0
3103,fixed_timer,0.0,0,3,3,0
3104,fixed_timer,0.0,0,3,3,0
3105,fixed_timer,1.0,1,3,3,0
3106,fixed_timer,2.0,1,3,3,0
3107,fixed_timer,4.0,2,3,3,0
3108,fixed_timer,7.0,3,3,3,0
3109,fixed_timer,10.0,3,3,3,0
3110,fixed_timer,7.0,2,2,3,0
3111,fixed_timer,4.0,1,2,3,0
3112,fixed_timer,5.0,1,2,3,0
3113,fixed_timer,6.0,1,2,3,0
3114,fixed_timer,7.0,1,2,3,0
3115,fixed_timer,8.0,1,2,3,0
3116,fixed_timer,10.0,2,2,3,0
3117,fixed_timer,12.0,2,2,3,0
3118,fixed_timer,14.0,2,2,3,1
3119,fixed_timer,16.0,2,2,3,0
3120,fixed_timer,18.0,2,2,0,0
3121,fixed_timer,20.0,2,2,0,0
3122,fixed_timer,22.0,2,2,0,0
3123,fixed_timer,24.0,2,2,0,0
3124,fixed_timer,26.0,2,2,0,0
3125,fixed_timer,28.0,2,2,0,0
3126,fixed_timer,30.0,2,2,0,0
3127,fixed_timer,32.0,2,2,0,0
3128,fixed_timer,34.0,2,2,0,0
3129,fixed_timer,36.0,2,2,0,0
3130,fixed_timer,38.0,2,2,0,0
3131,fixed_timer,40.0,2,2,0,1
3132,fixed_timer,42.0,2,2,0,0
3133,fixed_timer,44.0,2,2,0,0
3134,fixed_timer,46.0,2,2,0,0
3135,fixed_timer,48.0,2,2,0,1
3136,fixed_timer,50.0,2,2,0,1
3137,fixed_timer,52.0,2,2,0,0
3138,fixed_timer,54.0,2,2,0,0
3139,fixed_timer,56.0,2,2,0,0
3140,fixed_timer,58.0,2,2,0,0
3141,fixed_timer,60.0,2,2,0,0
3142,fixed_timer,62.0,2,2,0,0
3143,fixed_timer,64.0,2,2,0,0
3144,fixed_timer,66.0,2,2,0,0
3145,fixed_timer,68.0,2,2,0,1
3146,fixed_timer,70.0,2,2,0,0
3147,fixed_timer,72.0,2,3,0,0
3148,fixed_timer,74.0,2,3,0,0
3149,fixed_timer,76.0,2,3,0,0
3150,fixed_timer,35.0,1,2,1,0
3151,fixed_timer,36.0,1,2,1,1
3152,fixed_timer,37.0,1,2,1,0
3153,fixed_timer,38.0,1,2,1,0
3154,fixed_timer,39.0,1,2,1,0
3155,fixed_timer,40.0,1,2,1,0
3156,fixed_timer,41.0,1,2,1,0
3157,fixed_timer,42.0,1,2,1,0
3158,fixed_timer,43.0,1,2,1,0
3159,fixed_timer,44.0,1,2,1,1
3160,fixed_timer,45.0,1,2,1,0
3161,fixed_timer,46.0,1,2,1,0
3162,fixed_timer,47.0,1,2,1,0
3163,fixed_timer,48.0,1,1,1,1
3164,fixed_timer,49.0,1,1,1,0
3165,fixed_timer,50.0,1,1,1,0
3166,fixed_timer,51.0,1,1,1,1
3167,fixed_timer,52.0,1,1,1,0
3168,fixed_timer,53.0,1,2,1,0
3169,fixed_timer,54.0,1,2,1,0
3170,fixed_timer,55.0,1,2,1,0
3171,fixed_timer,56.0,1,2,1,0
3172,fixed_timer,57.0,1,2,1,0
3173,fixed_timer,58.0,1,2,1,0
3174,fixed_timer,59.0,1,2,1,0
3175,fixed_timer,60.0,1,2,1,0
3176,fixed_timer,61.0,1,2,1,0
3177,fixed_timer,62.0,1,2,1,0
3178,fixed_timer,63.0,1,2,1,0
3179,fixed_timer,64.0,1,2,1,0
3180,fixed_timer,65.0,1,2,2,0
3181,fixed_timer,66.0,1,2,2,1
3182,fixed_timer,67.0,1,1,2,1
3183,fixed_timer,68.0,1,1,2,0
3184,fixed_timer,69.0,1,1,2,1
3185,fixed_timer,70.0,1,2,2,0
3186,fixed_timer,71.0,1,2,2,1
3187,fixed_timer,72.0,1,2,2,0
3188,fixed_timer,73.0,1,2,2,1
3189,fixed_timer,75.0,2,2,2,0
3190,fixed_timer,77.0,2,2,2,0
3191,fixed_timer,79.0,2,2,2,0
3192,fixed_timer,81.0,2,2,2,0
3193,fixed_timer,83.0,2,2,2,0
3194,fixed_timer,85.0,2,2,2,1
3195,fixed_timer,87.0,2,2,2,0
3196,fixed_timer,89.0,2,2,2,0
3197,fixed_timer,91.0,2,2,2,1
3198,fixed_timer,93.0,2,2,2,0
3199,fixed_timer,95.0,2,2,2,0
3200,fixed_timer,97.0,2,2,2,0
3201,fixed_timer,99.0,2,2,2,0
3202,fixed_timer,101.0,2,2,2,0
3203,fixed_timer,103.0,2,2,2,0
3204,fixed_timer,105.0,2,2,2,0
3205,fixed_timer,107.0,2,2,2,0
3206,fixed_timer,109.0,2,2,2,0
3207,fixed_timer,111.0,2,2,2,0
3208,fixed_timer,113.0,2,2,2,0
3209,fixed_timer,115.0,2,2,2,0
3210,fixed_timer,117.0,2,2,3,0
3211,fixed_timer,119.0,2,2,3,0
3212,fixed_timer,121.0,2,2,3,0
3213,fixed_timer,25.0,1,1,3,0
3214,fixed_timer,0.0,0,1,3,0
3215,fixed_timer,0.0,0,1,3,0
3216,fixed_timer,0.0,0,1,3,0
3217,fixed_timer,0.0,0,1,3,0
3218,fixed_timer,0.0,0,1,3,1
3219,fixed_timer,1.0,1,1,3,1
3220,fixed_timer,2.0,1,1,3,1
3221,fixed_timer,3.0,1,1,3,1
3222,fixed_timer,4.0,1,1,3,0
3223,fixed_timer,0.0,0,0,3,0
3224,fixed_timer,0.0,0,0,3,0
3225,fixed_timer,0.0,0,0,3,0
3226,fixed_timer,0.0,0,0,3,0
3227,fixed_timer,0.0,0,0,3,1
3228,fixed_timer,0.0,0,0,3,1
3229,fixed_timer,0.0,0,0,3,1
3230,fixed_timer,0.0,0,0,3,1
3231,fixed_timer,0.0,0,0,3,1
3232,fixed_timer,0.0,0,0,3,0
3233,fixed_timer,0.0,0,0,3,1
3234,fixed_timer,0.0,0,0,3,1
3235,fixed_timer,0.0,0,0,3,0
3236,fixed_timer,0.0,0,0,3,0
3237,fixed_timer,0.0,0,0,3,0
3238,fixed_timer,0.0,0,0,3,0
3239,fixed_timer,0.0,0,0,3,0
3240,fixed_timer,0.0,0,0,0,0
3241,fixed_timer,0.0,0,0,0,0
3242,fixed_timer,0.0,0,0,0,0
3243,fixed_timer,0.0,0,0,0,1
3244,fixed_timer,0.0,0,0,0,0
3245,fixed_timer,0.0,0,0,0,0
3246,fixed_timer,0.0,0,0,0,0
3247,fixed_timer,0.0,0,0,0,0
3248,fixed_timer,0.0,0,0,0,1
3249,fixed_timer,0.0,0,0,0,0
3250,fixed_timer,0.0,0,0,0,0
3251,fixed_timer,0.0,0,0,0,0
3252,fixed_timer,0.0,0,0,0,1
3253,fixed_timer,0.0,0,0,0,0
3254,fixed_timer,0.0,0,0,0,0
3255,fixed_timer,0.0,0,0,0,0
3256,fixed_timer,0.0,0,0,0,0
3257,fixed_timer,0.0,0,0,0,0
3258,fixed_timer,0.0,0,0,0,0
3259,fixed_timer,0.0,0,0,0,1
3260,fixed_timer,0.0,0,0,0,1
3261,fixed_timer,0.0,0,0,0,0
3262,fixed_timer,0.0,0,0,0,0
3263,fixed_timer,0.0,0,0,0,0
3264,fixed_timer,0.0,0,0,0,0
3265,fixed_timer,0.0,0,0,0,0
3266,fixed_timer,0.0,0,0,0,0
3267,fixed_timer,0.0,0,0,0,0
3268,fixed_timer,0.0,0,0,0,0
3269,fixed_timer,0.0,0,0,0,0
3270,fixed_timer,0.0,0,0,1,1
3271,fixed_timer,0.0,0,0,1,0
3272,fixed_timer,0.0,0,0,1,0
3273,fixed_timer,0.0,0,0,1,0
3274,fixed_timer,0.0,0,0,1,1
3275,fixed_timer,0.0,0,0,1,0
3276,fixed_timer,0.0,0,0,1,0
3277,fixed_timer,0.0,0,0,1,1
3278,fixed_timer,0.0,0,0,1,0
3279,fixed_timer,0.0,0,0,1,1
3280,fixed_timer,0.0,0,0,1,0
3281,fixed_timer,0.0,0,0,1,0
3282,fixed_timer,0.0,0,0,1,1
3283,fixed_timer,0.0,0,0,1,0
3284,fixed_timer,0.0,0,0,1,0
3285,fixed_timer,0.0,0,0,1,0
3286,fixed_timer,0.0,0,0,1,0
3287,fixed_timer,0.0,0,0,1,0
3288,fixed_timer,0.0,0,0,1,0
3289,fixed_timer,0.0,0,0,1,0
3290,fixed_timer,0.0,0,0,1,0
3291,fixed_timer,0.0,0,0,1,0
3292,fixed_timer,0.0,0,0,1,0
3293,fixed_timer,0.0,0,0,1,1
3294,fixed_timer,0.0,0,1,1,0
3295,fixed_timer,0.0,0,1,1,0
3296,fixed_timer,0.0,0,1,1,1
3297,fixed_timer,0.0,0,1,1,0
3298,fixed_timer,0.0,0,1,1,0
3299,fixed_timer,0.0,0,1,1,1
3300,fixed_timer,0.0,0,1,2,0
3301,fixed_timer,1.0,1,1,2,0
3302,fixed_timer,2.0,1,1,2,0
3303,fixed_timer,3.0,1,1,2,1
3304,fixed_timer,4.0,1,1,2,0
3305,fixed_timer,5.0,1,1,2,1
3306,fixed_timer,6.0,1,2,2,0
3307,fixed_timer,7.0,1,2,2,0
3308,fixed_timer,8.0,1,2,2,0
3309,fixed_timer,9.0,1,2,2,0
3310,fixed_timer,10.0,1,2,2,0
3311,fixed_timer,12.0,2,2,2,0
3312,fixed_timer,14.0,2,2,2,0
3313,fixed_timer,16.0,2,2,2,0
3314,fixed_timer,18.0,2,2,2,0
3315,fixed_timer,20.0,2,2,2,0
3316,fixed_timer,22.0,2,2,2,1
3317,fixed_timer,24.0,2,2,2,0
3318,fixed_timer,26.0,2,2,2,0
3319,fixed_timer,28.0,2,2,2,0
3320,fixed_timer,30.0,2,2,2,0
3321,fixed_timer,32.0,2,2,2,0
3322,fixed_timer,34.0,2,2,2,0
3323,fixed_timer,36.0,2,2,2,1
3324,fixed_timer,38.0,2,2,2,0
3325,fixed_timer,40.0,2,2,2,0
3326,fixed_timer,42.0,2,2,2,0
3327,fixed_timer,44.0,2,2,2,0
3328,fixed_timer,46.0,2,2,2,0
3329,fixed_timer,48.0,2,2,2,0
3330,fixed_timer,0.0,0,0,3,0
3331,fixed_timer,0.0,0,0,3,0
3332,fixed_timer,0.0,0,0,3,0
3333,fixed_timer,0.0,0,0,3,0
3334,fixed_timer,0.0,0,0,3,0
3335,fixed_timer,0.0,0,0,3,0
3336,fixed_timer,0.0,0,0,3,1
3337,fixed_timer,0.0,0,0,3,1
3338,fixed_timer,0.0,0,0,3,0
3339,fixed_timer,0.0,0,0,3,0
3340,fixed_timer,0.0,0,0,3,0
3341,fixed_timer,0.0,0,0,3,0
3342,fixed_timer,0.0,0,0,3,0
3343,fixed_timer,0.0,0,0,3,1
3344,fixed_timer,0.0,0,0,3,0
3345,fixed_timer,0.0,0,0,3,0
3346,fixed_timer,0.0,0,0,3,0
3347,fixed_timer,0.0,0,0,3,0
3348,fixed_timer,0.0,0,0,3,0
3349,fixed_timer,0.0,0,0,3,0
3350,fixed_timer,0.0,0,1,3,0
3351,fixed_timer,0.0,0,1,3,0
3352,fixed_timer,0.0,0,1,3,0
3353,fixed_timer,0.0,0,1,3,0
3354,fixed_timer,0.0,0,1,3,0
3355,fixed_timer,1.0,1,1,3,0
3356,fixed_timer,2.0,1,1,3,0
3357,fixed_timer,3.0,1,1,3,0
3358,fixed_timer,4.0,1,1,3,0
3359,fixed_timer,5.0,1,1,3,0
3360,fixed_timer,6.0,1,1,0,0
3361,fixed_timer,7.0,1,1,0,0
3362,fixed_timer,8.0,1,1,0,0
3363,fixed_timer,9.0,1,1,0,1
3364,fixed_timer,10.0,1,1,0,0
3365,fixed_timer,11.0,1,1,0,0
3366,fixed_timer,12.0,1,1,0,0
3367,fixed_timer,13.0,1,1,0,0
3368,fixed_timer,14.0,1,1,0,0
3369,fixed_timer,15.0,1,2,0,1
3370,fixed_timer,16.0,1,2,0,0
3371,fixed_timer,17.0,1,2,0,0
3372,fixed_timer,18.0,1,2,0,0
3373,fixed_timer,19.0,1,2,0,0
3374,fixed_timer,21.0,2,2,0,0
3375,fixed_timer,23.0,2,2,0,0
3376,fixed_timer,25.0,2,2,0,0
3377,fixed_timer,27.0,2,2,0,0
3378,fixed_timer,29.0,2,2,0,0
3379,fixed_timer,31.0,2,2,0,0
3380,fixed_timer,33.0,2,2,0,0
3381,fixed_timer,35.0,2,2,0,0
3382,fixed_timer,37.0,2,2,0,1
3383,fixed_timer,39.0,2,2,0,0
3384,fixed_timer,41.0,2,2,0,0
3385,fixed_timer,43.0,2,2,0,1
3386,fixed_timer,45.0,2,2,0,0
3387,fixed_timer,47.0,2,2,0,0
3388,fixed_timer,49.0,2,2,0,0
3389,fixed_timer,51.0,2,2,0,1
3390,fixed_timer,53.0,2,2,1,0
3391,fixed_timer,55.0,2,2,1,0
3392,fixed_timer,57.0,2,2,1,0
3393,fixed_timer,59.0,2,2,1,0
3394,fixed_timer,61.0,2,2,1,0
3395,fixed_timer,63.0,2,2,1,0
3396,fixed_timer,65.0,2,2,1,0
3397,fixed_timer,67.0,2,2,1,0
3398,fixed_timer,69.0,2,2,1,0
3399,fixed_timer,71.0,2,2,1,0
3400,fixed_timer,73.0,2,2,1,0
3401,fixed_timer,75.0,2,2,1,1
3402,fixed_timer,77.0,2,2,1,0
3403,fixed_timer,79.0,2,2,1,0
3404,fixed_timer,81.0,2,2,1,0
3405,fixed_timer,83.0,2,2,1,0
3406,fixed_timer,85.0,2,2,1,0
3407,fixed_timer,87.0,2,2,1,1
3408,fixed_timer,89.0,2,2,1,0
3409,fixed_timer,91.0,2,2,1,0
3410,fixed_timer,93.0,2,2,1,0
3411,fixed_timer,95.0,2,2,1,1
3412,fixed_timer,97.0,2,2,1,0
3413,fixed_timer,99.0,2,2,1,0
3414,fixed_timer,101.0,2,2,1,0
3415,fixed_timer,103.0,2,2,1,0
3416,fixed_timer,105.0,2,2,1,0
3417,fixed_timer,107.0,2,2,1,2
3418,fixed_timer,109.0,2,2,1,0
3419,fixed_timer,111.0,2,2,1,0
3420,fixed_timer,113.0,2,2,2,0
3421,fixed_timer,115.0,2,2,2,1
3422,fixed_timer,117.0,2,2,2,0
3423,fixed_timer,119.0,2,2,2,0
3424,fixed_timer,121.0,2,2,2,0
3425,fixed_timer,123.0,2,2,2,0
3426,fixed_timer,125.0,2,2,2,1
3427,fixed_timer,127.0,2,2,2,0
3428,fixed_timer,129.0,2,2,2,0
3429,fixed_timer,131.0,2,2,2,0
3430,fixed_timer,133.0,2,2,2,1
3431,fixed_timer,135.0,2,2,2,0
3432,fixed_timer,137.0,2,2,2,0
3433,fixed_timer,139.0,2,2,2,0
3434,fixed_timer,141.0,2,2,2,0
3435,fixed_timer,143.0,2,2,2,0
3436,fixed_timer,145.0,2,2,2,1
3437,fixed_timer,147.0,2,2,2,0
3438,fixed_timer,149.0,2,2,2,0
3439,fixed_timer,151.0,2,2,2,0
3440,fixed_timer,153.0,2,2,2,0
3441,fixed_timer,155.0,2,2,2,1
3442,fixed_timer,157.0,2,2,2,0
3443,fixed_timer,159.0,2,2,2,0
3444,fixed_timer,161.0,2,2,2,0
3445,fixed_timer,163.0,2,2,2,0
3446,fixed_timer,165.0,2,2,2,0
3447,fixed_timer,167.0,2,2,2,0
3448,fixed_timer,169.0,2,2,2,0
3449,fixed_timer,171.0,2,2,2,0
3450,fixed_timer,173.0,2,2,3,0
3451,fixed_timer,175.0,2,2,3,0
3452,fixed_timer,177.0,2,2,3,1
3453,fixed_timer,80.0,1,1,3,0
3454,fixed_timer,0.0,0,1,3,0
3455,fixed_timer,0.0,0,1,3,0
3456,fixed_timer,0.0,0,1,3,0
3457,fixed_timer,0.0,0,2,3,0
3458,fixed_timer,0.0,0,2,3,0
3459,fixed_timer,1.0,1,2,3,0
3460,fixed_timer,2.0,1,2,3,0
3461,fixed_timer,3.0,1,2,3,0
3462,fixed_timer,5.0,2,2,3,0
3463,fixed_timer,0.0,0,0,3,1
3464,fixed_timer,0.0,0,0,3,0
3465,fixed_timer,0.0,0,0,3,0
3466,fixed_timer,0.0,0,0,3,0
3467,fixed_timer,0.0,0,0,3,1
3468,fixed_timer,0.0,0,0,3,0
3469,fixed_timer,0.0,0,0,3,0
3470,fixed_timer,0.0,0,0,3,0
3471,fixed_timer,0.0,0,0,3,0
3472,fixed_timer,0.0,0,0,3,0
3473,fixed_timer,0.0,0,0,3,0
3474,fixed_timer,0.0,0,0,3,0
3475,fixed_timer,0.0,0,0,3,0
3476,fixed_timer,0.0,0,0,3,0
3477,fixed_timer,0.0,0,1,3,0
3478,fixed_timer,0.0,0,1,3,0
3479,fixed_timer,0.0,0,1,3,0
3480,fixed_timer,0.0,0,1,0,0
3481,fixed_timer,0.0,0,1,0,2
3482,fixed_timer,1.0,1,1,0,0
3483,fixed_timer,2.0,1,1,0,1
3484,fixed_timer,3.0,1,1,0,0
3485,fixed_timer,4.0,1,1,0,0
3486,fixed_timer,5.0,1,1,0,0
3487,fixed_timer,6.0,1,1,0,0
3488,fixed_timer,7.0,1,1,0,0
3489,fixed_timer,8.0,1,1,0,0
3490,fixed_timer,9.0,1,1,0,0
3491,fixed_timer,10.0,1,1,0,0
3492,fixed_timer,11.0,1,1,0,1
3493,fixed_timer,12.0,1,1,0,0
3494,fixed_timer,13.0,1,1,0,0
3495,fixed_timer,14.0,1,1,0,0
3496,fixed_timer,15.0,1,1,0,0
3497,fixed_timer,16.0,1,1,0,0
3498,fixed_timer,17.0,1,1,0,0
3499,fixed_timer,18.0,1,1,0,1
3500,fixed_timer,19.0,1,1,0,0
3501,fixed_timer,20.0,1,1,0,0
3502,fixed_timer,21.0,1,1,0,0
3503,fixed_timer,22.0,1,1,0,0
3504,fixed_timer,23.0,1,1,0,0
3505,fixed_timer,24.0,1,1,0,0
3506,fixed_timer,25.0,1,1,0,0
3507,fixed_timer,26.0,1,1,0,0
3508,fixed_timer,27.0,1,1,0,1
3509,fixed_timer,28.0,1,1,0,0
3510,fixed_timer,29.0,1,1,1,0
3511,fixed_timer,30.0,1,1,1,0
3512,fixed_timer,31.0,1,1,1,0
3513,fixed_timer,32.0,1,1,1,1
3514,fixed_timer,33.0,1,1,1,0
3515,fixed_timer,34.0,1,1,1,0
3516,fixed_timer,35.0,1,2,1,0
3517,fixed_timer,36.0,1,2,1,2
3518,fixed_timer,37.0,1,2,1,1
3519,fixed_timer,38.0,1,2,1,0
3520,fixed_timer,39.0,1,2,1,0
3521,fixed_timer,40.0,1,2,1,0
3522,fixed_timer,42.0,2,2,1,0
3523,fixed_timer,44.0,2,2,1,0
3524,fixed_timer,46.0,2,2,1,1
3525,fixed_timer,48.0,2,2,1,1
3526,fixed_timer,50.0,2,2,1,0
3527,fixed_timer,52.0,2,3,1,0
3528,fixed_timer,54.0,2,4,1,0
3529,fixed_timer,56.0,2,4,1,0
3530,fixed_timer,58.0,2,4,1,0
3531,fixed_timer,60.0,2,4,1,0
3532,fixed_timer,62.0,2,4,1,0
3533,fixed_timer,66.0,4,4,1,0
3534,fixed_timer,70.0,4,4,1,0
3535,fixed_timer,74.0,4,4,1,0
3536,fixed_timer,78.0,4,4,1,0
3537,fixed_timer,82.0,4,4,1,0
3538,fixed_timer,86.0,4,4,1,0
3539,fixed_timer,90.0,4,4,1,0
3540,fixed_timer,94.0,4,4,2,0
3541,fixed_timer,98.0,4,4,2,0
